claim,explanation,credibility,source
专家证实维生素C补充剂可改善记忆减退,营养学实验证实维生素C可缓解记忆减退,0.8675188218122085,AI Generated_增强3
研究表明: 多吃鱼类有益心脏健康,临床研究显示鱼类摄入可改善心血管功能,0.9064878682636004,AI Generated_增强1
专家证实多吃橄榄油有益心脏健康,临床研究显示橄榄油摄入可改善心血管功能,0.9690053179446709,AI Generated_增强3
临床发现: 益生菌补充剂可改善失眠,营养学实验证实益生菌可缓解失眠,0.9148426914960504,AI Generated_增强1
健康专家指出: 麻疹疫苗可预防心脏病,大规模接种数据显示麻疹疫苗预防心脏病的有效率达{百分比},0.9900059040107296,AI Generated_增强1
规律锻炼可降低癌症风险是真的吗?,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9832977646780401,AI Generated_增强2
肝炎疫苗可预防高血压,大规模接种数据显示肝炎疫苗预防高血压的有效率达{百分比},0.925973438784628,AI Generated
吃全谷物会致中风,权威研究澄清该说法没有科学依据,0.03427320806227321,AI Generated
多吃水果有益心脏健康,临床研究显示水果摄入可改善心血管功能,0.9381594467922669,AI Generated
最新医学报告: 规律锻炼可降低中风风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9586394572261009,AI Generated_增强1
流感疫苗可预防心脏病,大规模接种数据显示流感疫苗预防心脏病的有效率达{百分比},1.0125502051715798,AI Generated
权威期刊发表: 益生菌补充剂可改善消化不良,营养学实验证实益生菌可缓解消化不良,0.8328932960074372,AI Generated_增强1
研究表明: 维生素D补充剂可改善消化不良,营养学实验证实维生素D可缓解消化不良,0.9119049199139507,AI Generated_增强1
规律锻炼可降低阿尔茨海默病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9175087802194094,AI Generated_增强3
研究表明: 每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.978001315555794,AI Generated_增强1
多吃橄榄油有益心脏健康,临床研究显示橄榄油摄入可改善心血管功能,0.8828079790831196,AI Generated_增强3
关于多吃坚果有益心脏健康的说法可靠吗?,临床研究显示坚果摄入可改善心血管功能,0.8811235165342989,AI Generated_增强2
权威期刊发表: 每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.9178559437625584,AI Generated_增强1
临床发现: 肝炎疫苗可预防阿尔茨海默病,大规模接种数据显示肝炎疫苗预防阿尔茨海默病的有效率达{百分比},0.9634740843056881,AI Generated_增强1
专家证实每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.9607900740550444,AI Generated_增强3
专家证实流感疫苗可减少风险阿尔茨海默病,大规模接种数据显示流感疫苗预防阿尔茨海默病的有效率达{百分比},0.9253420729175141,AI Generated_增强3
医学界如何评价每天8-9睡眠保持健康?,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9108174899438949,AI Generated_增强2
如何验证每天8-9睡眠保持健康?,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9282559711588598,AI Generated_增强2
如何验证多吃水果有益心脏健康?,临床研究显示水果摄入可改善心血管功能,0.8942195154081599,AI Generated_增强2
专家证实欧米伽-3补充剂可改善记忆减退,营养学实验证实欧米伽-3可缓解记忆减退,0.8789376856448976,AI Generated_增强3
最新医学报告: 手机辐射会导致癌症,流行病学研究未发现因果关系,0.0781238096352541,AI Generated_增强1
专家证实规律锻炼可降低高血压风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9015881977128964,AI Generated_增强3
权威期刊发表: 规律锻炼可降低癌症风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.97360687138843,AI Generated_增强1
肝炎疫苗可减少风险糖尿病,大规模接种数据显示肝炎疫苗预防糖尿病的有效率达{百分比},0.932886562312358,AI Generated_增强3
专家证实多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.8811430365681568,AI Generated_增强3
权威期刊发表: 每天7-8睡眠保持健康,睡眠研究指出7-8小时睡眠是最佳健康方案,0.90502034338006,AI Generated_增强1
医学界如何评价排毒茶可治愈心脏病?,临床研究证明该疗法无效,0.037592995409740364,AI Generated_增强2
最新医学报告: 规律锻炼可降低高血压风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.960865260604209,AI Generated_增强1
最新医学报告: 多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.8793461292965745,AI Generated_增强1
研究表明: 规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9135355223999094,AI Generated_增强1
权威期刊发表: 维生素D补充剂可改善记忆减退,营养学实验证实维生素D可缓解记忆减退,0.9044584637417954,AI Generated_增强1
维生素D补充剂可改善记忆减退,营养学实验证实维生素D可缓解记忆减退,0.8541626139288301,AI Generated
每天7-8睡眠保持健康是真的吗?,睡眠研究指出7-8小时睡眠是最佳健康方案,0.8873693766470768,AI Generated_增强2
如何验证Wi-Fi路由器辐射会导致中风?,流行病学研究未发现因果关系,0.11460438389906594,AI Generated_增强2
专家证实吃坚果会致高血压,权威研究澄清该说法没有科学依据,0.07572663920618017,AI Generated_增强3
关于草药可治愈心脏病的说法可靠吗?,临床研究证明该疗法无效,0.03802483999535566,AI Generated_增强2
HPV疫苗可预防心脏病,大规模接种数据显示HPV疫苗预防心脏病的有效率达{百分比},0.9592524194907215,AI Generated
大蒜比药物更有效,医学研究证实药物疗效更可靠,0.06598028789660124,AI Generated_增强3
肝炎疫苗可预防中风,大规模接种数据显示肝炎疫苗预防中风的有效率达{百分比},0.9484103711986852,AI Generated
关于欧米伽-3补充剂可改善失眠的说法可靠吗?,营养学实验证实欧米伽-3可缓解失眠,0.8378974702502551,AI Generated_增强2
专家证实精油比药物更有效,医学研究证实药物疗效更可靠,0.0429216478852038,AI Generated_增强3
HPV疫苗可减少风险中风,大规模接种数据显示HPV疫苗预防中风的有效率达{百分比},0.9452307469331517,AI Generated_增强3
HPV疫苗可预防中风,大规模接种数据显示HPV疫苗预防中风的有效率达{百分比},0.9401674234303977,AI Generated
新冠疫苗可减少风险心脏病,大规模接种数据显示新冠疫苗预防心脏病的有效率达{百分比},0.9579270906969208,AI Generated_增强3
研究表明: 多吃橄榄油有益心脏健康,临床研究显示橄榄油摄入可改善心血管功能,0.926673357198795,AI Generated_增强1
维生素C补充剂可改善消化不良是真的吗?,营养学实验证实维生素C可缓解消化不良,0.9138851961283463,AI Generated_增强2
临床发现: 每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9326978528365917,AI Generated_增强1
如何验证每天7-8睡眠保持健康?,睡眠研究指出7-8小时睡眠是最佳健康方案,0.8824175061837516,AI Generated_增强2
如何验证欧米伽-3补充剂可改善失眠?,营养学实验证实欧米伽-3可缓解失眠,0.8624644436660219,AI Generated_增强2
如何验证多吃坚果有益心脏健康?,临床研究显示坚果摄入可改善心血管功能,0.8920425446983639,AI Generated_增强2
临床发现: 规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9652463995715527,AI Generated_增强1
健康专家指出: 每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9500987722973557,AI Generated_增强1
临床发现: 规律锻炼可降低心脏病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9171430339041823,AI Generated_增强1
研究表明: 规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9909945628133057,AI Generated_增强1
最新医学报告: 多吃坚果有益心脏健康,临床研究显示坚果摄入可改善心血管功能,0.8920425446983639,AI Generated_增强1
专家证实欧米伽-3补充剂可改善消化不良,营养学实验证实欧米伽-3可缓解消化不良,0.8636396964921291,AI Generated_增强3
专家证实规律锻炼可降低阿尔茨海默病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9248438621992631,AI Generated_增强3
多吃豆类有益心脏健康,临床研究显示豆类摄入可改善心血管功能,0.8822973179315212,AI Generated_增强3
规律锻炼可降低阿尔茨海默病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9042503035169746,AI Generated_增强3
规律锻炼可降低糖尿病风险是真的吗?,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9544422539353654,AI Generated_增强2
麻疹疫苗可预防癌症,大规模接种数据显示麻疹疫苗预防癌症的有效率达{百分比},1.0003805962457046,AI Generated
专家证实多吃橄榄油有益心脏健康,临床研究显示橄榄油摄入可改善心血管功能,0.9118185105054758,AI Generated_增强3
权威期刊发表: 规律锻炼可降低心脏病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9033176432574239,AI Generated_增强1
多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.9379386287295693,AI Generated_增强3
医学界如何评价规律锻炼可降低心脏病风险?,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9985890885258781,AI Generated_增强2
多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.9054782320057647,AI Generated_增强3
专家证实多吃水果有益心脏健康,临床研究显示水果摄入可改善心血管功能,0.9172595270970972,AI Generated_增强3
医学界如何评价镁补充剂可改善疲劳?,营养学实验证实镁可缓解疲劳,0.8301578957810549,AI Generated_增强2
专家证实规律锻炼可降低阿尔茨海默病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9861611463912433,AI Generated_增强3
权威期刊发表: 规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9691890752407326,AI Generated_增强1
吃鱼类会致高血压是真的吗?,权威研究澄清该说法没有科学依据,0.0925616867895751,AI Generated_增强2
医学界如何评价维生素C补充剂可改善失眠?,营养学实验证实维生素C可缓解失眠,0.9144200419029095,AI Generated_增强2
如何验证益生菌补充剂可改善关节炎?,营养学实验证实益生菌可缓解关节炎,0.9092519162802023,AI Generated_增强2
每天7-8睡眠保持健康是真的吗?,睡眠研究指出7-8小时睡眠是最佳健康方案,0.9379919945618134,AI Generated_增强2
健康专家指出: 新冠疫苗可预防心脏病,大规模接种数据显示新冠疫苗预防心脏病的有效率达{百分比},0.9874548617346904,AI Generated_增强1
每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9294148796449386,AI Generated_增强3
专家证实益生菌补充剂可改善记忆减退,营养学实验证实益生菌可缓解记忆减退,0.8814061207128773,AI Generated_增强3
专家证实多吃鱼类有益心脏健康,临床研究显示鱼类摄入可改善心血管功能,0.9685620757205523,AI Generated_增强3
研究表明: 吃蔬菜会致癌症,权威研究澄清该说法没有科学依据,0.08459135878250637,AI Generated_增强1
关于避开鱼类可避免癌症的说法可靠吗?,营养学分析表明这是错误认知,0.051112163627398996,AI Generated_增强2
关于每天8-9睡眠保持健康的说法可靠吗?,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9117744848045671,AI Generated_增强2
专家证实微波炉辐射会导致糖尿病,流行病学研究未发现因果关系,0.06605676907775698,AI Generated_增强3
多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.9116104489150367,AI Generated
多吃水果有益心脏健康是真的吗?,临床研究显示水果摄入可改善心血管功能,0.9685911413061692,AI Generated_增强2
